client_id;client_nom;client_ville;etat_id;pays_id
8401271;Lickmen Restoration;ABSAROKEE;MT;840
8401272;Elm Place Business Supplies;HOLTSVILLE;NY;840
8401273;Eva Galler Galleries Inc.;ADAMSVILLE;RI;840
8401274;Myles Building Consultants;AGAWAM;MA;840
8401275;AAA Daniels Antiques;ANTELOPE;OR;840
8401276;Hibop Heating and Air Conditio;AUSTIN;TX;840
8401277;Got It All Electronics Supply;WALDORF;MD;840
8401278;Vanity Town;BERWICK;ME;840
8401279;Bako Delicatessen;ALLENTON;MO;840
8401280;Froggy's Gourmet Catering;METAIRIE;LA;840
8401281;John G. Hartling Ltd.;AMHERST;NH;840
8401282;Got It All Electronics Supply;ABERCROMBIE;ND;840
8401283;Griffith Paving and Sealcoatin;ALBERT;OK;840
8401284;Glassman & Stone;WHITE RIVER JUNCTION;VT;840
8401285;North Shore Appliance Service;ORANGE PARK;FL;840
8401286;Darcy Frame and Matting Servic;ALEXANDRIA;IN;840
8401287;George Lee Antiques;ORANGE PARK;FL;840
8401288;New Dehli Auto Exchange;AMHERST;NH;840
8401289;Chicagoland Cleaners;AUSTIN;TX;840
8401290;Caranisco Homes;AVON;CT;840
8401291;Masterlands Cleaning;MOODY;AL;840
8401292;American Apartments;ALGODONES;NM;840
8401293;Office Pro Supply Co.;ALTAMONT;UT;840
8401294;Elle Hypnosis and Therapy Cent;BERWICK;ME;840
8401295;Rythmics Ltd.;AIEA;HI;840
8401296;Keyth Contracting and Repair;ALIQUIPPA;PA;840
8401297;Maintence Services of Maine;AGAWAM;MA;840
8401298;Camp Oconomowoc;AUSTIN;TX;840
8401299;Nirabi Auto Service;AVENEL;NJ;840
8401300;Nina's Snow Plowing;ALEXANDRIA;OH;840
8401301;Arthur M. Feildberg Galleries;WALDORF;MD;840
8401302;Nyman Interior Design;PINE BLUFF;AR;840
8401303;Facelift Kitchen and Bath;WALDORF;MD;840
8401304;Woodworks Co.;ALTAMONT;UT;840
8401305;Glenn Oaks Office Supplies;ALBERT;OK;840
8401306;Hibbard Road Suppliers;ABBEVILLE;MS;840
8401307;Hoffman Printing Center;ANCHORAGE;AK;840
8401308;janice Mann Accounting Service;ALCESTER;SD;840
8401309;Office Pro Supply Co.;ABSAROKEE;MT;840
8401310;Block Boats and Lures;AVENEL;NJ;840
8401311;Rythmics Ltd.;ALIQUIPPA;PA;840
8401312;Corbins, Rodriguez, & Savocchi;AVONDALE ESTATES;GA;840
8401313;Pac Builders;AIEA;HI;840
8401314;Cosmo Skin Care Center;ORANGE PARK;FL;840
8401315;Salt & Pepper Catering Service;AMHERST;NH;840
8401316;Elle Hypnosis and Therapy Cent;METAIRIE;LA;840
8401317;Portugal, Liddy, & Son Ltd.;ABSAROKEE;MT;840
8401318;Truck-X Muffler Repair;PHOENIX;AZ;840
8401319;Deer Lake Inn;ALLENTON;MO;840
8401320;Chands CPA;ALCESTER;SD;840
8401321;Yale Remins Temp Agency;ALCOLU;SC;840
8401322;Happ Aluminum Siding Co.;ADELL;WI;840
8401323;AA Advertising;AIEA;HI;840
8401324;Mac Computer Warehouse;AMHERST;NH;840
8401325;Marks, Marks, and Kaplan Ltd.;ALCOLU;SC;840
8401326;Metro Appliance Service;AIEA;HI;840
8401327;Ampro Office Team Ltd.;AVON;CT;840
8401328;AAA Daniels Antiques;AVENEL;NJ;840
8401329;Portugal, Liddy, & Son Ltd.;PINE BLUFF;AR;840
8401330;Crossroads Construction, Inc.;MOODY;AL;840
8401331;Bernhardt Ltd.;ADAMS;TN;840
8401332;Morgan Construction Co;ARVADA;CO;840
8401333;Crosstracks Car Wash;AVONDALE ESTATES;GA;840
8401334;Arthur M. Feildberg Galleries;METAIRIE;LA;840
8401335;Salt & Pepper Catering Service;THE LAKES;NV;840
8401336;Acturial Enterprises Ltd.;AVENEL;NJ;840
8401337;Innman Paint and Glass;ALDEN;IL;840
8401338;Cotton Thumb Ltd.;POCATELLO;ID;840
8401339;Mail Boxes Et. Al.;ADAMS;TN;840
8401340;Dean Barnett Furniture Repair;AIEA;HI;840
8401341;Dapper's Antiques;ALTAMONT;UT;840
8401342;Truck-X Muffler Repair;DULLES;VA;840
8401343;K L Consulting;ALIQUIPPA;PA;840
8401344;Palmer Golf Supplies;AGAWAM;MA;840
8401345;Glenn Oaks Office Supplies;WALDORF;MD;840
8401346;Ernie's Foriegn Car Service;ALEXANDRIA;OH;840
8401347;Esmarda Chemical Manufacturers;AMHERST;NH;840
8401348;Gordon & Son Brockerage Ltd.;METAIRIE;LA;840
8401349;Derbin Contracting Services;BEAR;DE;840
8401350;Cosmo Skin Care Center;ALCOLU;SC;840
8401351;Got It All Electronics Supply;ORANGE PARK;FL;840
8401352;Lake Shore Beaches;ADELL;WI;840
8401353;Libra & Sons;ACKWORTH;IA;840
8401354;Schnitzer Denist College;WALDORF;MD;840
8401355;Car Suite Cleaners;PINE BLUFF;AR;840
8401356;Jay's Cabinet Company;WALDORF;MD;840
8401357;Hi-Land Art & Frame;ORANGE PARK;FL;840
8401358;Mac Computer Warehouse;PINE BLUFF;AR;840
8401359;Auto Interior Carpeting Compan;LOS ANGELES;CA;840
8401360;Vanity Town;AMHERST;NH;840
8401361;BBQ Smith's Tex Mex;ABERCROMBIE;ND;840
8401362;Portugal, Liddy, & Son Ltd.;BEAR;DE;840
8401363;Highland Woods City Hall;ALCOLU;SC;840
8401364;Griffith Paving and Sealcoatin;ADAMSVILLE;RI;840
8401365;John G. Hartling Ltd.;PHOENIX;AZ;840
8401366;Toggle & Myerson Ltd;PINE BLUFF;AR;840
8401367;Hoffman Printing Center;WALDORF;MD;840
8401368;Nina's Snow Plowing;ARVADA;CO;840
8401369;Froggy's Gourmet Catering;WHITE RIVER JUNCTION;VT;840
8401370;Chands CPA;METAIRIE;LA;840
8401371;Camp Stuff;ORANGE PARK;FL;840
8401372;Loyal Order of Buffalo;ALGODONES;NM;840
8401373;Masterlands Cleaning;DULLES;VA;840
8401374;Schnitzer Denist College;POCATELLO;ID;840
8401375;Portugal, Liddy, & Son Ltd.;AVON;CT;840
8401376;Johnson, Erico & Co CPA's;ALIQUIPPA;PA;840
8401377;K L Consulting;AVENEL;NJ;840
8401378;Lickmen Restoration;ANCHORAGE;AK;840
8401379;Maintence Services of Maine;ALCESTER;SD;840
8401380;Lickmen Restoration;ARVADA;CO;840
8401381;Vecot Inc.;DULLES;VA;840
8401382;Nel Video Productions;AVONDALE ESTATES;GA;840
8401383;Nel Video Productions;AGAWAM;MA;840
8401384;Office Pro Supply Co.;ALBERT;OK;840
8401385;Perimeter Security Consultants;ANCHORAGE;AK;840
8401386;Glassman & Stone;ALBERT;OK;840
8401387;Lake Shore Publishing;ALCOLU;SC;840
8401388;Tub's Furniture Store;ADAMS;TN;840
8401389;Hibbard Road Suppliers;ALCESTER;SD;840
8401390;Peterson Roberts Carpentry;ALCESTER;SD;840
8401391;Air Mexico;ABSAROKEE;MT;840
8401392;Bako Delicatessen;CHEYENNE;WY;840
8401393;Camp Stuff;LOS ANGELES;CA;840
8401394;K L Consulting;ORANGE PARK;FL;840
8401395;Lidhal design Corp.;ALCESTER;SD;840
8401396;Derbin Contracting Services;ORANGE PARK;FL;840
8401397;Lidhal design Corp.;ADVANCE;NC;840
8401398;Ampro Office Team Ltd.;ALTAMONT;UT;840
8401399;Myles Building Consultants;ALGODONES;NM;840
8401400;American Apartments;ALCOLU;SC;840
8401401;Innman Paint and Glass;DULLES;VA;840
8401402;Glenn Oaks Office Supplies;ALEXANDRIA;IN;840
8401403;Hibbard Road Suppliers;ALGONAC;MI;840
8401404;Truck-X Muffler Repair;BEAR;DE;840
8401405;Elle Hypnosis and Therapy Cent;HOLTSVILLE;NY;840
8401406;Gourmet the Frog;ALGONAC;MI;840
8401407;Mail Boxes Et. Al.;AUBURN;WA;840
8401408;Flinn Mosquito and Pest Contro;AIEA;HI;840
8401409;Funnyface Amusement Games;ALLENTON;MO;840
8401410;Hibbard Road Suppliers;ALCOLU;SC;840
8401411;Mail Boxes Et. Al.;AUSTIN;TX;840
8401412;Maintence Services of Maine;CHEYENNE;WY;840
8401413;Portugal, Liddy, & Son Ltd.;CHEYENNE;WY;840
8401414;Hibbard Road Suppliers;METAIRIE;LA;840
8401415;Gilbert Co.;ALLENTON;MO;840
8401416;Highland Lanes;ANTELOPE;OR;840
8401417;Meonits & Mogogni Inc.;AVON;CT;840
8401418;Hardee Woodwork Ltd.;ALDEN;IL;840
8401419;Lidhal design Corp.;ACKWORTH;IA;840
8401420;MedicServe Medical Supply;BEAR;DE;840
8401421;Highland Lanes;ABIE;NE;840
8401422;Camp Stuff;ALBERT;OK;840
8401423;AAA Daniels Antiques;ALCOLU;SC;840
8401424;Mergenthaler Inc.;ANCHORAGE;AK;840
8401425;Nitelites Party Rental;AFTON;MN;840
8401426;Lutz Soft Cloth Car Wash;ALCESTER;SD;840
8401427;Myers Chocolates and Confectio;BAGDAD;KY;840
8401428;Hibop Heating and Air Conditio;ALGONAC;MI;840
8401429;Hibop Heating and Air Conditio;AVON;CT;840
8401430;Smith Communications Inc.;AUBURN;WA;840
8401431;Gilbert Co.;AVENEL;NJ;840
8401432;Bako Delicatessen;LOS ANGELES;CA;840
8401433;Portugal, Liddy, & Son Ltd.;THE LAKES;NV;840
8401434;Gilbert Co.;DULLES;VA;840
8401435;Marcy Elaine Bakery;ALGONAC;MI;840
8401436;Meonits & Mogogni Inc.;ABSAROKEE;MT;840
8401437;Nitelites Party Rental;THE LAKES;NV;840
8401438;MedicServe Medical Supply;CHEYENNE;WY;840
8401439;Nel Video Productions;AIEA;HI;840
8401440;Meonits & Mogogni Inc.;ARVADA;CO;840
8401441;Gilbert Co.;BAGDAD;KY;840
8401442;Nina's Snow Plowing;WALDORF;MD;840
8401443;Venturi Discount Drugs;HOLTSVILLE;NY;840
8401444;Camp Oconomowoc;METAIRIE;LA;840
8401445;Esmarda Chemical Manufacturers;ARVADA;CO;840
8401446;Perimeter Security Consultants;ALBERT;OK;840
8401447;Pac Builders;ALIQUIPPA;PA;840
8401448;Nyman Interior Design;ANCHORAGE;AK;840
8401449;Woodworks Co.;MOODY;AL;840
8401450;Highland Lanes;ARVADA;CO;840
8401451;Air Mexico;AMHERST;NH;840
8401452;Bernhardt Ltd.;ADAMS;TN;840
8401453;Nel Video Productions;ADAMS;TN;840
8401454;BBQ Smith's Tex Mex;LOS ANGELES;CA;840
8401455;Cradle the Call;AMHERST;NH;840
8401456;Gourmet the Frog;ALCESTER;SD;840
8401457;Percy Photography;ADELL;WI;840
8401458;Salt & Pepper Catering Service;PINE BLUFF;AR;840
8401459;Deer Lake Inn;ALCOLU;SC;840
8401460;Metro Appliance Service;AFTON;MN;840
8401461;Doll House Rock;AVON;CT;840
8401462;Keyth Contracting and Repair;AGAWAM;MA;840
8401463;Camp Stuff;ABSAROKEE;MT;840
8401464;Park District Of America;AVONDALE ESTATES;GA;840
8401465;MedicServe Medical Supply;ANCHORAGE;AK;840
8401466;Glenwood Credit Union;WHITE RIVER JUNCTION;VT;840
8401467;Quad City Cleaning;ALCESTER;SD;840
8401468;Bee Line Publishing;AVENEL;NJ;840
8401469;Highland Woods City Hall;AFTON;MN;840
8401470;Brand Y Creative Services;ABIE;NE;840
8401471;American Apartments;DULLES;VA;840
8401472;Perimeter Security Consultants;ALGONAC;MI;840
8401473;Trapezoid Studios;THE LAKES;NV;840
8401474;Smith & Wesson Militia;ACKWORTH;IA;840
8401475;Mac Computer Warehouse;WHITE RIVER JUNCTION;VT;840
8401476;Car Suite Cleaners;ABSAROKEE;MT;840
8401477;Shaggy's Grooming Services;MOODY;AL;840
8401478;Bernhardt Ltd.;BEAR;DE;840
8401479;Garfield Appliance Service;ANTELOPE;OR;840
8401480;North West Gas Co.;ALDEN;IL;840
8401481;Air France;BERWICK;ME;840
8401482;Parkway Auto Body;ADVANCE;NC;840
8401483;Air France;BAGDAD;KY;840
8401484;Trapezoid Studios;ANTELOPE;OR;840
8401485;Doll House Rock;LOS ANGELES;CA;840
8401486;Air Indonesia;WHITE RIVER JUNCTION;VT;840
8401487;Trapezoid Studios;POCATELLO;ID;840
8401488;Darcy Frame and Matting Servic;ADAMS;TN;840
8401489;Lutz Soft Cloth Car Wash;ABSAROKEE;MT;840
8401490;Schnitzer Denist College;ALGONAC;MI;840
8401491;Highland Heights Gift Shop;ALEXANDRIA;IN;840
8401492;Lake Shore Beaches;ANCHORAGE;AK;840
8401493;Schnitzer Denist College;ACKWORTH;IA;840
8401494;Lambert & Locke Legal Services;ADAMSVILLE;RI;840
8401495;Innman Paint and Glass;ALCOLU;SC;840
8401496;Ebert Music Center;BEAR;DE;840
8401497;Woodworks Co.;ALGONAC;MI;840
8401498;Rythmics Ltd.;ATCHISON;KS;840
8401499;Vanity Town;ADAMSVILLE;RI;840
8401500;Toggle & Myerson Ltd;ALCESTER;SD;840
8401501;AA Advertising;METAIRIE;LA;840
8401502;Derbin Contracting Services;AUBURN;WA;840
8401503;Venturi Discount Drugs;ALDEN;IL;840
8401504;Quad City Cleaning;ALTAMONT;UT;840
8401505;Myers Chocolates and Confectio;ALDEN;IL;840
8401506;Lake Shore Publishing;AGAWAM;MA;840
8401507;Air Indonesia;DULLES;VA;840
8401508;Energy Source Diet Centers;ALEXANDRIA;IN;840
8401509;George Lee Antiques;CHEYENNE;WY;840
8401510;Esmarda Chemical Manufacturers;ALIQUIPPA;PA;840
8401511;Hart Corporation;ALEXANDRIA;OH;840
8401512;Nel Video Productions;AIEA;HI;840
8401513;Highland Woods City Hall;ADAMS;TN;840
8401514;Eva Galler Galleries Inc.;POCATELLO;ID;840
8401515;Woodworks Co.;AUBURN;WA;840
8401516;Johnson, Erico & Co CPA's;AVENEL;NJ;840
8401517;Ampro Office Team Ltd.;AUSTIN;TX;840
8401518;AA Advertising;POCATELLO;ID;840
8401519;Moveit Motercycle Service;ALIQUIPPA;PA;840
8401520;Gilbert Co.;WHITE RIVER JUNCTION;VT;840
8401521;Vecot Inc.;AVON;CT;840
8401522;Meonits & Mogogni Inc.;PHOENIX;AZ;840
8401523;Darcy Frame and Matting Servic;LOS ANGELES;CA;840
8401524;Auto Interior Carpeting Compan;ARVADA;CO;840
8401525;Lake Shore Beaches;ACKWORTH;IA;840
8401526;Bill's Dive Shop;BEAR;DE;840
8401527;Bernhardt Ltd.;PHOENIX;AZ;840
8401528;MedicServe Medical Supply;ADVANCE;NC;840
8401529;Derbin Contracting Services;ANCHORAGE;AK;840
8401530;Smith & Wesson Militia;ANTELOPE;OR;840
8401531;Pasifico Inc.;ATCHISON;KS;840
8401532;Air Guatamala;AUSTIN;TX;840
8401533;Air India;ADAMSVILLE;RI;840
8401534;First National Bank of Ottowa;ALIQUIPPA;PA;840
8401535;Salt & Pepper Catering Service;DULLES;VA;840
8401536;Marcy Elaine Bakery;ADAMS;TN;840
8401537;Caranisco Homes;ALDEN;IL;840
8401538;Ebert Music Center;ALBERT;OK;840
8401539;Glenn Oaks Office Supplies;ALLENTON;MO;840
8401540;Gordon & Son Brockerage Ltd.;ADVANCE;NC;840
8401541;Eva Galler Galleries Inc.;ABERCROMBIE;ND;840
8401542;Arthur M. Feildberg Galleries;AIEA;HI;840
8401543;Morgan Construction Co;ARVADA;CO;840
8401544;Schmidt Denists;ALCOLU;SC;840
8401545;K L Consulting;AFTON;MN;840
8401546;Vanity Town;ARVADA;CO;840
8401547;Cotton Thumb Ltd.;ABBEVILLE;MS;840
8401548;Salt & Pepper Catering Service;ANTELOPE;OR;840
8401549;Nel Video Productions;ARVADA;CO;840
8401550;Salt & Pepper Catering Service;METAIRIE;LA;840
8401551;North West Gas Co.;AFTON;MN;840
8401552;Doll House Rock;ALTAMONT;UT;840
8401553;Griffith Paving and Sealcoatin;ADAMSVILLE;RI;840
8401554;Percy Photography;ABERCROMBIE;ND;840
8401555;Dean Grant Buick and Crysler;ORANGE PARK;FL;840
8401556;Childress Child Day Care;AUBURN;WA;840
8401557;DBN Bank;ABERCROMBIE;ND;840
8401558;AA Advertising;ADAMSVILLE;RI;840
8401559;Mail Boxes Et. Al.;WALDORF;MD;840
8401560;Camp Oconomowoc;PINE BLUFF;AR;840
8401561;Glenwood Credit Union;AUSTIN;TX;840
8401562;Camp Oconomowoc;ALDEN;IL;840
8401563;Bako Delicatessen;THE LAKES;NV;840
8401564;Keep Cool Air Conditioner Repa;AUSTIN;TX;840
8401565;Lee Stairworks and Carpentry,;ARVADA;CO;840
8401566;Acturial Enterprises Ltd.;ACKWORTH;IA;840
8401567;Bill's Dive Shop;AFTON;MN;840
8401568;Schmidt Denists;ABIE;NE;840
8401569;Terrinni & Son Auto and Truck;PHOENIX;AZ;840
8401570;Lutz Soft Cloth Car Wash;ALEXANDRIA;IN;840
8401571;Innman Paint and Glass;PHOENIX;AZ;840
8401572;Schnitzer Denist College;ALGODONES;NM;840
8401573;Foy Aviation;AIEA;HI;840
8401574;Cradle the Call;AGAWAM;MA;840
8401575;Johnson, Erico & Co CPA's;AUSTIN;TX;840
8401576;First National Bank of Ottowa;MOODY;AL;840
8401577;Arthur M. Feildberg Galleries;AUSTIN;TX;840
8401578;Glassman & Stone;AIEA;HI;840
8401579;Keep Cool Air Conditioner Repa;ANCHORAGE;AK;840
8401580;Lennox Air Pollution Control;ALTAMONT;UT;840
8401581;Air Mexico;AVON;CT;840
8401582;Air Indonesia;PHOENIX;AZ;840
8401583;Mergenthaler Inc.;WALDORF;MD;840
8401584;Nirabi Auto Service;PHOENIX;AZ;840
8401585;Got It All Electronics Supply;ALGONAC;MI;840
8401586;Ernie's Foriegn Car Service;AUBURN;WA;840
8401587;Schnitzer Denist College;ALCOLU;SC;840
8401588;Kermit the Pet Shop;BERWICK;ME;840
8401589;Hoffman Printing Center;ABERCROMBIE;ND;840
8401590;American Apartments;AVON;CT;840
8401591;Caranisco Homes;BEAR;DE;840
8401592;Cosmo Skin Care Center;ATCHISON;KS;840
8401593;Shaggy's Grooming Services;CHEYENNE;WY;840
8401594;Bee Line Publishing;ADELL;WI;840
8401595;Parties Galore Golf Course;ADELL;WI;840
8401596;North Park Lighting Galleries;AUBURN;WA;840
8401597;North Shore Appliance Service;BERWICK;ME;840
8401598;Transformation Enterprises;PINE BLUFF;AR;840
8401599;Vanity Town;CHEYENNE;WY;840
8401600;Nirabi Auto Service;AFTON;MN;840
8401601;Doerner's Awnings and Canopies;AUBURN;WA;840
8401602;Toggle & Myerson Ltd;AGAWAM;MA;840
8401603;Bako Delicatessen;AVON;CT;840
8401604;Venturi Discount Drugs;AFTON;MN;840
8401605;Hibop Heating and Air Conditio;THE LAKES;NV;840
8401606;Meonits & Mogogni Inc.;ATCHISON;KS;840
8401607;Smith Communications Inc.;ABERCROMBIE;ND;840
8401608;Pasifico Inc.;ALCOLU;SC;840
8401609;John G. Hartling Ltd.;AVON;CT;840
8401610;Brand Y Creative Services;ATCHISON;KS;840
8401611;Camp Stuff;ARVADA;CO;840
8401612;Happ Aluminum Siding Co.;ABIE;NE;840
8401613;Palmer Golf Supplies;ADVANCE;NC;840
8401614;Innman Paint and Glass;ALIQUIPPA;PA;840
8401615;Kosmo Consulting;WHITE RIVER JUNCTION;VT;840
8401616;Vecot Inc.;ALEXANDRIA;OH;840
8401617;Highland Lanes;AUSTIN;TX;840
8401618;Pete's Auto Repair;ALLENTON;MO;840
8401619;Eva Galler Galleries Inc.;ALBERT;OK;840
8401620;Lickmen Restoration;ADAMSVILLE;RI;840
8401621;Dapper's Antiques;AVON;CT;840
8401622;Maintence Services of Maine;AVON;CT;840
8401623;Johnson, Erico & Co CPA's;ABBEVILLE;MS;840
8401624;Metro Appliance Service;ALCESTER;SD;840
8401625;Lickmen Restoration;LOS ANGELES;CA;840
8401626;Derbin Contracting Services;ALCOLU;SC;840
8401627;Gordon & Son Brockerage Ltd.;AFTON;MN;840
8401628;Camp Oconomowoc;ALIQUIPPA;PA;840
8401629;Facelift Kitchen and Bath;ADELL;WI;840
8401630;Garfield Appliance Service;POCATELLO;ID;840
8401631;Woodworks Co.;ALEXANDRIA;IN;840
8401632;Rythmics Ltd.;ALDEN;IL;840
8401633;Dean Barnett Furniture Repair;ADAMS;TN;840
8401634;Lutz Soft Cloth Car Wash;ADVANCE;NC;840
8401635;Nirabi Auto Service;HOLTSVILLE;NY;840
8401636;Hart Corporation;WHITE RIVER JUNCTION;VT;840
8401637;Glenwood Credit Union;CHEYENNE;WY;840
8401638;Car Suite Cleaners;ALLENTON;MO;840
8401639;Auto Interior Carpeting Compan;WALDORF;MD;840
8401640;Darcy Frame and Matting Servic;ORANGE PARK;FL;840
8401641;Esmarda Chemical Manufacturers;WHITE RIVER JUNCTION;VT;840
8401642;Cosmo Skin Care Center;AIEA;HI;840
8401643;Parkway Auto Body;ADAMSVILLE;RI;840
8401644;Parties Galore Golf Course;HOLTSVILLE;NY;840
8401645;Glenwood Credit Union;PHOENIX;AZ;840
8401646;Ernie's Foriegn Car Service;AUBURN;WA;840
8401647;Air Guatamala;ALEXANDRIA;IN;840
8401648;Gordon & Son Brockerage Ltd.;ACKWORTH;IA;840
8401649;Camp Oconomowoc;ALCOLU;SC;840
8401650;Highland Heights Gift Shop;ABIE;NE;840
8401651;Highland Woods City Hall;BAGDAD;KY;840
8401652;Lambert & Locke Legal Services;METAIRIE;LA;840
8401653;K L Consulting;DULLES;VA;840
8401654;Highland Woods City Hall;ORANGE PARK;FL;840
8401655;Hi-Land Art & Frame;ADAMS;TN;840
8401656;Air France;ALEXANDRIA;IN;840
8401657;Bako Delicatessen;ADAMS;TN;840
8401658;Myles Building Consultants;CHEYENNE;WY;840
8401659;Dean Barnett Furniture Repair;ALEXANDRIA;OH;840
8401660;Hilco Auto Body;ALLENTON;MO;840
8401661;American Deli Workers Union;ORANGE PARK;FL;840
8401662;Nel Video Productions;AMHERST;NH;840
8401663;Peterson Roberts Carpentry;AVONDALE ESTATES;GA;840
8401664;BBQ Smith's Tex Mex;ABSAROKEE;MT;840
8401665;Hi-Land Art & Frame;THE LAKES;NV;840
8401666;Toggle & Myerson Ltd;ABSAROKEE;MT;840
8401667;Mail Boxes Et. Al.;ALDEN;IL;840
8401668;American Deli Workers Union;ALGONAC;MI;840
8401669;Highland Lanes;ALGONAC;MI;840
8401670;P K M Packaging Supply;ALBERT;OK;840
8401671;Dapper's Antiques;WALDORF;MD;840
8401672;Hardee Woodwork Ltd.;ALIQUIPPA;PA;840
8401673;Gordon & Son Brockerage Ltd.;METAIRIE;LA;840
8401674;Maintence Services of Maine;AVON;CT;840
8401675;Pac Builders;ADELL;WI;840
8401676;Air Indonesia;AFTON;MN;840
8401677;Dean Barnett Furniture Repair;PINE BLUFF;AR;840
8401678;Nel Video Productions;CHEYENNE;WY;840
8401679;Palmer Golf Supplies;ABIE;NE;840
8401680;Highland Heights Gift Shop;BAGDAD;KY;840
8401681;Morgan Construction Co;PINE BLUFF;AR;840
8401682;Futoons Cartoons Emporium;PHOENIX;AZ;840
8401683;Portugal, Liddy, & Son Ltd.;WHITE RIVER JUNCTION;VT;840
8401684;Schnitzer Denist College;POCATELLO;ID;840
8401685;Air Guatamala;PHOENIX;AZ;840
8401686;Hart Corporation;AUBURN;WA;840
8401687;DBN Bank;AUSTIN;TX;840
8401688;Lutz Soft Cloth Car Wash;ADAMS;TN;840
8401689;Cutter Lawn Mower Repair;AMHERST;NH;840
8401690;Lee Stairworks and Carpentry,;ALGONAC;MI;840
8401691;Libra & Sons;BERWICK;ME;840
8401692;Garfield Appliance Service;ARVADA;CO;840
8401693;Schnitzer Denist College;AMHERST;NH;840
8401694;Myles Building Consultants;THE LAKES;NV;840
8401695;Acturial Enterprises Ltd.;ALBERT;OK;840
8401696;Chicagoland Cleaners;MOODY;AL;840
8401697;Schnitzer Denist College;BAGDAD;KY;840
8401698;New Dehli Auto Exchange;METAIRIE;LA;840
8401699;Woodworks Co.;HOLTSVILLE;NY;840
8401700;Morton Roofing and Siding;ALTAMONT;UT;840
8401701;Funnyface Amusement Games;ADAMS;TN;840
8401702;janice Mann Accounting Service;BEAR;DE;840
8401703;Dependable Plumbing and Sewer;DULLES;VA;840
8401704;North Shore Appliance Service;ALIQUIPPA;PA;840
8401705;Brand Y Creative Services;ALIQUIPPA;PA;840
8401706;Green Shoes Corp.;ORANGE PARK;FL;840
8401707;Hart Corporation;WALDORF;MD;840
8401708;Funnyface Amusement Games;ANTELOPE;OR;840
8401709;Pete's Auto Repair;ATCHISON;KS;840
8401710;Metro Appliance Service;ALEXANDRIA;IN;840
8401711;Hart Corporation;ACKWORTH;IA;840
8401712;Tub's Furniture Store;DULLES;VA;840
8401713;Lake Shore Beaches;ALEXANDRIA;IN;840
8401714;Office Pro Supply Co.;ABERCROMBIE;ND;840
8401715;Air Mexico;PHOENIX;AZ;840
8401716;PGS Associates;WALDORF;MD;840
8401717;Salt & Pepper Catering Service;ALCOLU;SC;840
8401718;Kapp Camera and Video;HOLTSVILLE;NY;840
8401719;Froggy's Gourmet Catering;BEAR;DE;840
8401720;Ebert Music Center;ANCHORAGE;AK;840
8401721;Ebert Music Center;ADAMS;TN;840
8401722;Cotton Thumb Ltd.;ANCHORAGE;AK;840
8401723;Block Boats and Lures;BERWICK;ME;840
8401724;Hoffman Printing Center;AVON;CT;840
8401725;Eva Galler Galleries Inc.;AUSTIN;TX;840
8401726;Marks, Marks, and Kaplan Ltd.;BERWICK;ME;840
8401727;Nel Video Productions;ALEXANDRIA;OH;840
8401728;Glenwood Credit Union;ADVANCE;NC;840
8401729;Schnitzer Denist College;ALGONAC;MI;840
8401730;Chicagoland Cleaners;AIEA;HI;840
8401731;Hardee Woodwork Ltd.;ARVADA;CO;840
8401732;Air Indonesia;ADELL;WI;840
8401733;MedicServe Medical Supply;ALLENTON;MO;840
8401734;Pivot Point College;LOS ANGELES;CA;840
